Notes,Cancer Sites,Cancer Sites Code,Sex,Sex Code,Year,Year Code,Region,Region Code,State,State Code,Count
,Melanoma of the Skin,25010,Female,F,2017,2017,Northeast,CENS-R1,Massachusetts,25,1002
,Melanoma of the Skin,25010,Female,F,2017,2017,Northeast,CENS-R1,New Hampshire,33,273
,Melanoma of the Skin,25010,Female,F,2017,2017,Northeast,CENS-R1,Rhode Island,44,134
,Melanoma of the Skin,25010,Female,F,2017,2017,Northeast,CENS-R1,Vermont,50,152
,Melanoma of the Skin,25010,Female,F,2017,2017,Northeast,CENS-R1,New Jersey,34,1024
,Melanoma of the Skin,25010,Female,F,2017,2017,Northeast,CENS-R1,New York,36,1744
,Melanoma of the Skin,25010,Female,F,2017,2017,Northeast,CENS-R1,Pennsylvania,42,1442
,Melanoma of the Skin,25010,Female,F,2017,2017,Midwest,CENS-R2,Illinois,17,1397
,Melanoma of the Skin,25010,Female,F,2017,2017,Midwest,CENS-R2,Indiana,18,744
,Melanoma of the Skin,25010,Female,F,2017,2017,Midwest,CENS-R2,Michigan,26,1053
,Melanoma of the Skin,25010,Female,F,2017,2017,Midwest,CENS-R2,Ohio,39,1394
,Melanoma of the Skin,25010,Female,F,2017,2017,Midwest,CENS-R2,Wisconsin,55,715
,Melanoma of the Skin,25010,Female,F,2017,2017,Midwest,CENS-R2,Iowa,19,490
,Melanoma of the Skin,25010,Female,F,2017,2017,Midwest,CENS-R2,Kansas,20,414
,Melanoma of the Skin,25010,Female,F,2017,2017,Midwest,CENS-R2,Minnesota,27,985
,Melanoma of the Skin,25010,Female,F,2017,2017,Midwest,CENS-R2,Missouri,29,582
,Melanoma of the Skin,25010,Female,F,2017,2017,Midwest,CENS-R2,Nebraska,31,281
,Melanoma of the Skin,25010,Female,F,2017,2017,Midwest,CENS-R2,North Dakota,38,99
,Melanoma of the Skin,25010,Female,F,2017,2017,Midwest,CENS-R2,South Dakota,46,114
,Melanoma of the Skin,25010,Female,F,2017,2017,South,CENS-R3,Delaware,10,149
,Melanoma of the Skin,25010,Female,F,2017,2017,South,CENS-R3,District of Columbia,11,31
,Melanoma of the Skin,25010,Female,F,2017,2017,South,CENS-R3,Florida,12,2929
,Melanoma of the Skin,25010,Female,F,2017,2017,South,CENS-R3,Georgia,13,1181
,Melanoma of the Skin,25010,Female,F,2017,2017,South,CENS-R3,Maryland,24,728
,Melanoma of the Skin,25010,Female,F,2017,2017,South,CENS-R3,North Carolina,37,1268
,Melanoma of the Skin,25010,Female,F,2017,2017,South,CENS-R3,South Carolina,45,564
,Melanoma of the Skin,25010,Female,F,2017,2017,South,CENS-R3,Virginia,51,900
,Melanoma of the Skin,25010,Female,F,2017,2017,South,CENS-R3,West Virginia,54,226
,Melanoma of the Skin,25010,Female,F,2017,2017,South,CENS-R3,Alabama,1,585
,Melanoma of the Skin,25010,Female,F,2017,2017,South,CENS-R3,Kentucky,21,608
,Melanoma of the Skin,25010,Female,F,2017,2017,South,CENS-R3,Mississippi,28,271
,Melanoma of the Skin,25010,Female,F,2017,2017,South,CENS-R3,Tennessee,47,650
,Melanoma of the Skin,25010,Female,F,2017,2017,South,CENS-R3,Arkansas,5,336
,Melanoma of the Skin,25010,Female,F,2017,2017,South,CENS-R3,Louisiana,22,385
,Melanoma of the Skin,25010,Female,F,2017,2017,South,CENS-R3,Oklahoma,40,400
,Melanoma of the Skin,25010,Female,F,2017,2017,South,CENS-R3,Texas,48,1451
,Melanoma of the Skin,25010,Female,F,2017,2017,West,CENS-R4,Arizona,4,856
,Melanoma of the Skin,25010,Female,F,2017,2017,West,CENS-R4,Colorado,8,593
,Melanoma of the Skin,25010,Female,F,2017,2017,West,CENS-R4,Idaho,16,202
,Melanoma of the Skin,25010,Female,F,2017,2017,West,CENS-R4,Montana,30,174
,Melanoma of the Skin,25010,Female,F,2017,2017,West,CENS-R4,Nevada,32,304
,Melanoma of the Skin,25010,Female,F,2017,2017,West,CENS-R4,New Mexico,35,199
,Melanoma of the Skin,25010,Female,F,2017,2017,West,CENS-R4,Utah,49,454
,Melanoma of the Skin,25010,Female,F,2017,2017,West,CENS-R4,Wyoming,56,74
,Melanoma of the Skin,25010,Female,F,2017,2017,West,CENS-R4,Alaska,2,36
,Melanoma of the Skin,25010,Female,F,2017,2017,West,CENS-R4,California,6,3879
,Melanoma of the Skin,25010,Female,F,2017,2017,West,CENS-R4,Hawaii,15,125
,Melanoma of the Skin,25010,Female,F,2017,2017,West,CENS-R4,Oregon,41,548
,Melanoma of the Skin,25010,Female,F,2017,2017,West,CENS-R4,Washington,53,1002
,Melanoma of the Skin,25010,Female,F,2018,2018,Northeast,CENS-R1,Connecticut,9,371
,Melanoma of the Skin,25010,Female,F,2018,2018,Northeast,CENS-R1,Maine,23,261
,Melanoma of the Skin,25010,Female,F,2018,2018,Northeast,CENS-R1,Massachusetts,25,603
,Melanoma of the Skin,25010,Female,F,2018,2018,Northeast,CENS-R1,New Hampshire,33,221
,Melanoma of the Skin,25010,Female,F,2018,2018,Northeast,CENS-R1,Rhode Island,44,131
,Melanoma of the Skin,25010,Female,F,2018,2018,Northeast,CENS-R1,Vermont,50,128
,Melanoma of the Skin,25010,Female,F,2018,2018,Northeast,CENS-R1,New Jersey,34,969
,Melanoma of the Skin,25010,Female,F,2018,2018,Northeast,CENS-R1,New York,36,1841
,Melanoma of the Skin,25010,Female,F,2018,2018,Northeast,CENS-R1,Pennsylvania,42,1452
,Melanoma of the Skin,25010,Female,F,2018,2018,Midwest,CENS-R2,Illinois,17,1446
,Melanoma of the Skin,25010,Female,F,2018,2018,Midwest,CENS-R2,Indiana,18,747
,Melanoma of the Skin,25010,Female,F,2018,2018,Midwest,CENS-R2,Michigan,26,1073
,Melanoma of the Skin,25010,Female,F,2018,2018,Midwest,CENS-R2,Ohio,39,1554
,Melanoma of the Skin,25010,Female,F,2018,2018,Midwest,CENS-R2,Wisconsin,55,689
,Melanoma of the Skin,25010,Female,F,2018,2018,Midwest,CENS-R2,Iowa,19,512
,Melanoma of the Skin,25010,Female,F,2018,2018,Midwest,CENS-R2,Kansas,20,347
,Melanoma of the Skin,25010,Female,F,2018,2018,Midwest,CENS-R2,Minnesota,27,1071
,Melanoma of the Skin,25010,Female,F,2018,2018,Midwest,CENS-R2,Missouri,29,520
,Melanoma of the Skin,25010,Female,F,2018,2018,Midwest,CENS-R2,Nebraska,31,313
,Melanoma of the Skin,25010,Female,F,2018,2018,Midwest,CENS-R2,North Dakota,38,87
,Melanoma of the Skin,25010,Female,F,2018,2018,Midwest,CENS-R2,South Dakota,46,134
,Melanoma of the Skin,25010,Female,F,2018,2018,South,CENS-R3,Delaware,10,134
,Melanoma of the Skin,25010,Female,F,2018,2018,South,CENS-R3,District of Columbia,11,21
,Melanoma of the Skin,25010,Female,F,2018,2018,South,CENS-R3,Florida,12,2831
,Melanoma of the Skin,25010,Female,F,2018,2018,South,CENS-R3,Georgia,13,1219
,Melanoma of the Skin,25010,Female,F,2018,2018,South,CENS-R3,Maryland,24,698
,Melanoma of the Skin,25010,Female,F,2018,2018,South,CENS-R3,North Carolina,37,1236
,Melanoma of the Skin,25010,Female,F,2018,2018,South,CENS-R3,South Carolina,45,577
,Melanoma of the Skin,25010,Female,F,2018,2018,South,CENS-R3,Virginia,51,798
,Melanoma of the Skin,25010,Female,F,2018,2018,South,CENS-R3,West Virginia,54,226
,Melanoma of the Skin,25010,Female,F,2018,2018,South,CENS-R3,Alabama,1,594
,Melanoma of the Skin,25010,Female,F,2018,2018,South,CENS-R3,Kentucky,21,652
,Melanoma of the Skin,25010,Female,F,2018,2018,South,CENS-R3,Mississippi,28,223
,Melanoma of the Skin,25010,Female,F,2018,2018,South,CENS-R3,Tennessee,47,606
,Melanoma of the Skin,25010,Female,F,2018,2018,South,CENS-R3,Arkansas,5,336
,Melanoma of the Skin,25010,Female,F,2018,2018,South,CENS-R3,Louisiana,22,370
,Melanoma of the Skin,25010,Female,F,2018,2018,South,CENS-R3,Oklahoma,40,353
,Melanoma of the Skin,25010,Female,F,2018,2018,South,CENS-R3,Texas,48,1534
,Melanoma of the Skin,25010,Female,F,2018,2018,West,CENS-R4,Arizona,4,982
,Melanoma of the Skin,25010,Female,F,2018,2018,West,CENS-R4,Colorado,8,568
,Melanoma of the Skin,25010,Female,F,2018,2018,West,CENS-R4,Idaho,16,213
,Melanoma of the Skin,25010,Female,F,2018,2018,West,CENS-R4,Montana,30,154
,Melanoma of the Skin,25010,Female,F,2018,2018,West,CENS-R4,New Mexico,35,155
,Melanoma of the Skin,25010,Female,F,2018,2018,West,CENS-R4,Utah,49,485
,Melanoma of the Skin,25010,Female,F,2018,2018,West,CENS-R4,Wyoming,56,76
,Melanoma of the Skin,25010,Female,F,2018,2018,West,CENS-R4,Alaska,2,42
,Melanoma of the Skin,25010,Female,F,2018,2018,West,CENS-R4,California,6,4011
,Melanoma of the Skin,25010,Female,F,2018,2018,West,CENS-R4,Hawaii,15,131
,Melanoma of the Skin,25010,Female,F,2018,2018,West,CENS-R4,Oregon,41,492
,Melanoma of the Skin,25010,Female,F,2018,2018,West,CENS-R4,Washington,53,915
,Melanoma of the Skin,25010,Female,F,2019,2019,Northeast,CENS-R1,Connecticut,9,375
,Melanoma of the Skin,25010,Female,F,2019,2019,Northeast,CENS-R1,Maine,23,211
,Melanoma of the Skin,25010,Female,F,2019,2019,Northeast,CENS-R1,Massachusetts,25,556
,Melanoma of the Skin,25010,Female,F,2019,2019,Northeast,CENS-R1,New Hampshire,33,214
,Melanoma of the Skin,25010,Female,F,2019,2019,Northeast,CENS-R1,Rhode Island,44,138
,Melanoma of the Skin,25010,Female,F,2019,2019,Northeast,CENS-R1,Vermont,50,125
,Melanoma of the Skin,25010,Female,F,2019,2019,Northeast,CENS-R1,New Jersey,34,980
,Melanoma of the Skin,25010,Female,F,2019,2019,Northeast,CENS-R1,New York,36,1889
,Melanoma of the Skin,25010,Female,F,2019,2019,Northeast,CENS-R1,Pennsylvania,42,1369
,Melanoma of the Skin,25010,Female,F,2019,2019,Midwest,CENS-R2,Illinois,17,1521
,Melanoma of the Skin,25010,Female,F,2019,2019,Midwest,CENS-R2,Indiana,18,615
,Melanoma of the Skin,25010,Female,F,2019,2019,Midwest,CENS-R2,Michigan,26,1011
,Melanoma of the Skin,25010,Female,F,2019,2019,Midwest,CENS-R2,Ohio,39,1617
,Melanoma of the Skin,25010,Female,F,2019,2019,Midwest,CENS-R2,Wisconsin,55,696
,Melanoma of the Skin,25010,Female,F,2019,2019,Midwest,CENS-R2,Iowa,19,547
,Melanoma of the Skin,25010,Female,F,2019,2019,Midwest,CENS-R2,Kansas,20,407
,Melanoma of the Skin,25010,Female,F,2019,2019,Midwest,CENS-R2,Minnesota,27,1060
,Melanoma of the Skin,25010,Female,F,2019,2019,Midwest,CENS-R2,Missouri,29,535
,Melanoma of the Skin,25010,Female,F,2019,2019,Midwest,CENS-R2,Nebraska,31,278
,Melanoma of the Skin,25010,Female,F,2019,2019,Midwest,CENS-R2,North Dakota,38,79
,Melanoma of the Skin,25010,Female,F,2019,2019,Midwest,CENS-R2,South Dakota,46,112
,Melanoma of the Skin,25010,Female,F,2019,2019,South,CENS-R3,Delaware,10,144
,Melanoma of the Skin,25010,Female,F,2019,2019,South,CENS-R3,District of Columbia,11,28
,Melanoma of the Skin,25010,Female,F,2019,2019,South,CENS-R3,Florida,12,2792
,Melanoma of the Skin,25010,Female,F,2019,2019,South,CENS-R3,Georgia,13,1255
,Melanoma of the Skin,25010,Female,F,2019,2019,South,CENS-R3,Maryland,24,766
,Melanoma of the Skin,25010,Female,F,2019,2019,South,CENS-R3,North Carolina,37,1375
,Melanoma of the Skin,25010,Female,F,2019,2019,South,CENS-R3,South Carolina,45,523
,Melanoma of the Skin,25010,Female,F,2019,2019,South,CENS-R3,Virginia,51,895
,Melanoma of the Skin,25010,Female,F,2019,2019,South,CENS-R3,West Virginia,54,238
,Melanoma of the Skin,25010,Female,F,2019,2019,South,CENS-R3,Alabama,1,499
,Melanoma of the Skin,25010,Female,F,2019,2019,South,CENS-R3,Kentucky,21,652
,Melanoma of the Skin,25010,Female,F,2019,2019,South,CENS-R3,Mississippi,28,280
,Melanoma of the Skin,25010,Female,F,2019,2019,South,CENS-R3,Tennessee,47,742
,Melanoma of the Skin,25010,Female,F,2019,2019,South,CENS-R3,Arkansas,5,377
,Melanoma of the Skin,25010,Female,F,2019,2019,South,CENS-R3,Louisiana,22,363
,Melanoma of the Skin,25010,Female,F,2019,2019,South,CENS-R3,Oklahoma,40,341
,Melanoma of the Skin,25010,Female,F,2019,2019,South,CENS-R3,Texas,48,1839
,Melanoma of the Skin,25010,Female,F,2019,2019,West,CENS-R4,Arizona,4,903
,Melanoma of the Skin,25010,Female,F,2019,2019,West,CENS-R4,Colorado,8,536
,Melanoma of the Skin,25010,Female,F,2019,2019,West,CENS-R4,Idaho,16,258
,Melanoma of the Skin,25010,Female,F,2019,2019,West,CENS-R4,Montana,30,165
,Melanoma of the Skin,25010,Female,F,2019,2019,West,CENS-R4,New Mexico,35,181
,Melanoma of the Skin,25010,Female,F,2019,2019,West,CENS-R4,Utah,49,550
,Melanoma of the Skin,25010,Female,F,2019,2019,West,CENS-R4,Wyoming,56,81
,Melanoma of the Skin,25010,Female,F,2019,2019,West,CENS-R4,Alaska,2,54
,Melanoma of the Skin,25010,Female,F,2019,2019,West,CENS-R4,California,6,4155
,Melanoma of the Skin,25010,Female,F,2019,2019,West,CENS-R4,Hawaii,15,174
,Melanoma of the Skin,25010,Female,F,2019,2019,West,CENS-R4,Oregon,41,573
,Melanoma of the Skin,25010,Female,F,2019,2019,West,CENS-R4,Washington,53,984
,Melanoma of the Skin,25010,Male,M,1999,1999,Northeast,CENS-R1,Connecticut,9,436
,Melanoma of the Skin,25010,Male,M,1999,1999,Northeast,CENS-R1,Maine,23,135
,Melanoma of the Skin,25010,Male,M,1999,1999,Northeast,CENS-R1,Massachusetts,25,592
,Melanoma of the Skin,25010,Male,M,1999,1999,Northeast,CENS-R1,New Hampshire,33,137
,Melanoma of the Skin,25010,Male,M,1999,1999,Northeast,CENS-R1,Rhode Island,44,127
,Melanoma of the Skin,25010,Male,M,1999,1999,Northeast,CENS-R1,Vermont,50,102
,Melanoma of the Skin,25010,Male,M,1999,1999,Northeast,CENS-R1,New Jersey,34,746
,Melanoma of the Skin,25010,Male,M,1999,1999,Northeast,CENS-R1,New York,36,1104
,Melanoma of the Skin,25010,Male,M,1999,1999,Northeast,CENS-R1,Pennsylvania,42,1076
,Melanoma of the Skin,25010,Male,M,1999,1999,Midwest,CENS-R2,Illinois,17,831
,Melanoma of the Skin,25010,Male,M,1999,1999,Midwest,CENS-R2,Indiana,18,441
,Melanoma of the Skin,25010,Male,M,1999,1999,Midwest,CENS-R2,Michigan,26,999
,Melanoma of the Skin,25010,Male,M,1999,1999,Midwest,CENS-R2,Ohio,39,889
,Melanoma of the Skin,25010,Male,M,1999,1999,Midwest,CENS-R2,Wisconsin,55,378
,Melanoma of the Skin,25010,Male,M,1999,1999,Midwest,CENS-R2,Iowa,19,291
,Melanoma of the Skin,25010,Male,M,1999,1999,Midwest,CENS-R2,Kansas,20,270
,Melanoma of the Skin,25010,Male,M,1999,1999,Midwest,CENS-R2,Minnesota,27,426
,Melanoma of the Skin,25010,Male,M,1999,1999,Midwest,CENS-R2,Missouri,29,344
,Melanoma of the Skin,25010,Male,M,1999,1999,Midwest,CENS-R2,Nebraska,31,129
,Melanoma of the Skin,25010,Male,M,1999,1999,Midwest,CENS-R2,North Dakota,38,40
,Melanoma of the Skin,25010,Male,M,1999,1999,South,CENS-R3,Delaware,10,60
,Melanoma of the Skin,25010,Male,M,1999,1999,South,CENS-R3,District of Columbia,11,28
,Melanoma of the Skin,25010,Male,M,1999,1999,South,CENS-R3,Florida,12,1997
,Melanoma of the Skin,25010,Male,M,1999,1999,South,CENS-R3,Georgia,13,576
,Melanoma of the Skin,25010,Male,M,1999,1999,South,CENS-R3,Maryland,24,506
,Melanoma of the Skin,25010,Male,M,1999,1999,South,CENS-R3,North Carolina,37,659
,Melanoma of the Skin,25010,Male,M,1999,1999,South,CENS-R3,South Carolina,45,398
,Melanoma of the Skin,25010,Male,M,1999,1999,South,CENS-R3,Virginia,51,574
,Melanoma of the Skin,25010,Male,M,1999,1999,South,CENS-R3,West Virginia,54,180
,Melanoma of the Skin,25010,Male,M,1999,1999,South,CENS-R3,Alabama,1,346
,Melanoma of the Skin,25010,Male,M,1999,1999,South,CENS-R3,Kentucky,21,437
,Melanoma of the Skin,25010,Male,M,1999,1999,South,CENS-R3,Tennessee,47,332
,Melanoma of the Skin,25010,Male,M,1999,1999,South,CENS-R3,Arkansas,5,186
,Melanoma of the Skin,25010,Male,M,1999,1999,South,CENS-R3,Louisiana,22,236
,Melanoma of the Skin,25010,Male,M,1999,1999,South,CENS-R3,Oklahoma,40,220
,Melanoma of the Skin,25010,Male,M,1999,1999,South,CENS-R3,Texas,48,1210
,Melanoma of the Skin,25010,Male,M,1999,1999,West,CENS-R4,Arizona,4,547
,Melanoma of the Skin,25010,Male,M,1999,1999,West,CENS-R4,Colorado,8,444
,Melanoma of the Skin,25010,Male,M,1999,1999,West,CENS-R4,Idaho,16,137
,Melanoma of the Skin,25010,Male,M,1999,1999,West,CENS-R4,Montana,30,64
,Melanoma of the Skin,25010,Male,M,1999,1999,West,CENS-R4,Nevada,32,89
,Melanoma of the Skin,25010,Male,M,1999,1999,West,CENS-R4,New Mexico,35,151
,Melanoma of the Skin,25010,Male,M,1999,1999,West,CENS-R4,Utah,49,221
,Melanoma of the Skin,25010,Male,M,1999,1999,West,CENS-R4,Wyoming,56,63
,Melanoma of the Skin,25010,Male,M,1999,1999,West,CENS-R4,Alaska,2,30
,Melanoma of the Skin,25010,Male,M,1999,1999,West,CENS-R4,California,6,3217
,Melanoma of the Skin,25010,Male,M,1999,1999,West,CENS-R4,Hawaii,15,117
,Melanoma of the Skin,25010,Male,M,1999,1999,West,CENS-R4,Oregon,41,427
,Melanoma of the Skin,25010,Male,M,1999,1999,West,CENS-R4,Washington,53,639
,Melanoma of the Skin,25010,Male,M,2000,2000,Northeast,CENS-R1,Connecticut,9,473
,Melanoma of the Skin,25010,Male,M,2000,2000,Northeast,CENS-R1,Maine,23,147
,Melanoma of the Skin,25010,Male,M,2000,2000,Northeast,CENS-R1,Massachusetts,25,618
,Melanoma of the Skin,25010,Male,M,2000,2000,Northeast,CENS-R1,New Hampshire,33,182
,Melanoma of the Skin,25010,Male,M,2000,2000,Northeast,CENS-R1,Rhode Island,44,126
,Melanoma of the Skin,25010,Male,M,2000,2000,Northeast,CENS-R1,Vermont,50,84
,Melanoma of the Skin,25010,Male,M,2000,2000,Northeast,CENS-R1,New Jersey,34,749
,Melanoma of the Skin,25010,Male,M,2000,2000,Northeast,CENS-R1,New York,36,1234
,Melanoma of the Skin,25010,Male,M,2000,2000,Northeast,CENS-R1,Pennsylvania,42,1158
,Melanoma of the Skin,25010,Male,M,2000,2000,Midwest,CENS-R2,Illinois,17,850
,Melanoma of the Skin,25010,Male,M,2000,2000,Midwest,CENS-R2,Indiana,18,518
,Melanoma of the Skin,25010,Male,M,2000,2000,Midwest,CENS-R2,Michigan,26,1011
,Melanoma of the Skin,25010,Male,M,2000,2000,Midwest,CENS-R2,Ohio,39,886
,Melanoma of the Skin,25010,Male,M,2000,2000,Midwest,CENS-R2,Wisconsin,55,456
,Melanoma of the Skin,25010,Male,M,2000,2000,Midwest,CENS-R2,Iowa,19,299
,Melanoma of the Skin,25010,Male,M,2000,2000,Midwest,CENS-R2,Kansas,20,245
,Melanoma of the Skin,25010,Male,M,2000,2000,Midwest,CENS-R2,Minnesota,27,475
,Melanoma of the Skin,25010,Male,M,2000,2000,Midwest,CENS-R2,Missouri,29,403
,Melanoma of the Skin,25010,Male,M,2000,2000,Midwest,CENS-R2,Nebraska,31,142
,Melanoma of the Skin,25010,Male,M,2000,2000,Midwest,CENS-R2,North Dakota,38,21
,Melanoma of the Skin,25010,Male,M,2000,2000,South,CENS-R3,Delaware,10,78
,Melanoma of the Skin,25010,Male,M,2000,2000,South,CENS-R3,District of Columbia,11,19
,Melanoma of the Skin,25010,Male,M,2000,2000,South,CENS-R3,Florida,12,2325
,Melanoma of the Skin,25010,Male,M,2000,2000,South,CENS-R3,Georgia,13,691
,Melanoma of the Skin,25010,Male,M,2000,2000,South,CENS-R3,Maryland,24,534
,Melanoma of the Skin,25010,Male,M,2000,2000,South,CENS-R3,North Carolina,37,717
,Melanoma of the Skin,25010,Male,M,2000,2000,South,CENS-R3,South Carolina,45,381
,Melanoma of the Skin,25010,Male,M,2000,2000,South,CENS-R3,Virginia,51,585
,Melanoma of the Skin,25010,Male,M,2000,2000,South,CENS-R3,West Virginia,54,181
,Melanoma of the Skin,25010,Male,M,2000,2000,South,CENS-R3,Alabama,1,332
,Melanoma of the Skin,25010,Male,M,2000,2000,South,CENS-R3,Kentucky,21,455
,Melanoma of the Skin,25010,Male,M,2000,2000,South,CENS-R3,Tennessee,47,335
,Melanoma of the Skin,25010,Male,M,2000,2000,South,CENS-R3,Arkansas,5,196
,Melanoma of the Skin,25010,Male,M,2000,2000,South,CENS-R3,Louisiana,22,241
,Melanoma of the Skin,25010,Male,M,2000,2000,South,CENS-R3,Oklahoma,40,245
,Melanoma of the Skin,25010,Male,M,2000,2000,South,CENS-R3,Texas,48,1476
,Melanoma of the Skin,25010,Male,M,2000,2000,West,CENS-R4,Arizona,4,578
,Melanoma of the Skin,25010,Male,M,2000,2000,West,CENS-R4,Colorado,8,490
,Melanoma of the Skin,25010,Male,M,2000,2000,West,CENS-R4,Idaho,16,148
,Melanoma of the Skin,25010,Male,M,2000,2000,West,CENS-R4,Montana,30,105
,Melanoma of the Skin,25010,Male,M,2000,2000,West,CENS-R4,Nevada,32,189
,Melanoma of the Skin,25010,Male,M,2000,2000,West,CENS-R4,New Mexico,35,186
,Melanoma of the Skin,25010,Male,M,2000,2000,West,CENS-R4,Utah,49,192
,Melanoma of the Skin,25010,Male,M,2000,2000,West,CENS-R4,Wyoming,56,58
,Melanoma of the Skin,25010,Male,M,2000,2000,West,CENS-R4,Alaska,2,33
,Melanoma of the Skin,25010,Male,M,2000,2000,West,CENS-R4,California,6,3274
,Melanoma of the Skin,25010,Male,M,2000,2000,West,CENS-R4,Hawaii,15,153
,Melanoma of the Skin,25010,Male,M,2000,2000,West,CENS-R4,Oregon,41,432
,Melanoma of the Skin,25010,Male,M,2000,2000,West,CENS-R4,Washington,53,726
,Melanoma of the Skin,25010,Male,M,2001,2001,Northeast,CENS-R1,Connecticut,9,492
,Melanoma of the Skin,25010,Male,M,2001,2001,Northeast,CENS-R1,Maine,23,166
,Melanoma of the Skin,25010,Male,M,2001,2001,Northeast,CENS-R1,Massachusetts,25,797
,Melanoma of the Skin,25010,Male,M,2001,2001,Northeast,CENS-R1,New Hampshire,33,166
,Melanoma of the Skin,25010,Male,M,2001,2001,Northeast,CENS-R1,Rhode Island,44,158
,Melanoma of the Skin,25010,Male,M,2001,2001,Northeast,CENS-R1,Vermont,50,85
,Melanoma of the Skin,25010,Male,M,2001,2001,Northeast,CENS-R1,New Jersey,34,904
,Melanoma of the Skin,25010,Male,M,2001,2001,Northeast,CENS-R1,New York,36,1360
,Melanoma of the Skin,25010,Male,M,2001,2001,Northeast,CENS-R1,Pennsylvania,42,1226
,Melanoma of the Skin,25010,Male,M,2001,2001,Midwest,CENS-R2,Illinois,17,910
,Melanoma of the Skin,25010,Male,M,2001,2001,Midwest,CENS-R2,Indiana,18,550
,Melanoma of the Skin,25010,Male,M,2001,2001,Midwest,CENS-R2,Michigan,26,1070
,Melanoma of the Skin,25010,Male,M,2001,2001,Midwest,CENS-R2,Ohio,39,980
,Melanoma of the Skin,25010,Male,M,2001,2001,Midwest,CENS-R2,Wisconsin,55,468
,Melanoma of the Skin,25010,Male,M,2001,2001,Midwest,CENS-R2,Iowa,19,289
,Melanoma of the Skin,25010,Male,M,2001,2001,Midwest,CENS-R2,Kansas,20,254
,Melanoma of the Skin,25010,Male,M,2001,2001,Midwest,CENS-R2,Minnesota,27,479
,Melanoma of the Skin,25010,Male,M,2001,2001,Midwest,CENS-R2,Missouri,29,398
,Melanoma of the Skin,25010,Male,M,2001,2001,Midwest,CENS-R2,Nebraska,31,148
,Melanoma of the Skin,25010,Male,M,2001,2001,Midwest,CENS-R2,North Dakota,38,43
,Melanoma of the Skin,25010,Male,M,2001,2001,Midwest,CENS-R2,South Dakota,46,48
,Melanoma of the Skin,25010,Male,M,2001,2001,South,CENS-R3,Delaware,10,102
,Melanoma of the Skin,25010,Male,M,2001,2001,South,CENS-R3,District of Columbia,11,32
,Melanoma of the Skin,25010,Male,M,2001,2001,South,CENS-R3,Florida,12,2265
,Melanoma of the Skin,25010,Male,M,2001,2001,South,CENS-R3,Georgia,13,793
,Melanoma of the Skin,25010,Male,M,2001,2001,South,CENS-R3,Maryland,24,596
,Melanoma of the Skin,25010,Male,M,2001,2001,South,CENS-R3,North Carolina,37,666
,Melanoma of the Skin,25010,Male,M,2001,2001,South,CENS-R3,South Carolina,45,368
,Melanoma of the Skin,25010,Male,M,2001,2001,South,CENS-R3,Virginia,51,620
,Melanoma of the Skin,25010,Male,M,2001,2001,South,CENS-R3,West Virginia,54,201
,Melanoma of the Skin,25010,Male,M,2001,2001,South,CENS-R3,Alabama,1,347
,Melanoma of the Skin,25010,Male,M,2001,2001,South,CENS-R3,Kentucky,21,503
,Melanoma of the Skin,25010,Male,M,2001,2001,South,CENS-R3,Tennessee,47,376
,Melanoma of the Skin,25010,Male,M,2001,2001,South,CENS-R3,Arkansas,5,233
,Melanoma of the Skin,25010,Male,M,2001,2001,South,CENS-R3,Louisiana,22,278
,Melanoma of the Skin,25010,Male,M,2001,2001,South,CENS-R3,Oklahoma,40,270
,Melanoma of the Skin,25010,Male,M,2001,2001,South,CENS-R3,Texas,48,1626
,Melanoma of the Skin,25010,Male,M,2001,2001,West,CENS-R4,Arizona,4,635
,Melanoma of the Skin,25010,Male,M,2001,2001,West,CENS-R4,Colorado,8,473
,Melanoma of the Skin,25010,Male,M,2001,2001,West,CENS-R4,Idaho,16,136
,Melanoma of the Skin,25010,Male,M,2001,2001,West,CENS-R4,Montana,30,94
,Melanoma of the Skin,25010,Male,M,2001,2001,West,CENS-R4,Nevada,32,224
,Melanoma of the Skin,25010,Male,M,2001,2001,West,CENS-R4,New Mexico,35,193
,Melanoma of the Skin,25010,Male,M,2001,2001,West,CENS-R4,Utah,49,210
,Melanoma of the Skin,25010,Male,M,2001,2001,West,CENS-R4,Wyoming,56,70
,Melanoma of the Skin,25010,Male,M,2001,2001,West,CENS-R4,Alaska,2,37
,Melanoma of the Skin,25010,Male,M,2001,2001,West,CENS-R4,California,6,3553
,Melanoma of the Skin,25010,Male,M,2001,2001,West,CENS-R4,Hawaii,15,114
,Melanoma of the Skin,25010,Male,M,2001,2001,West,CENS-R4,Oregon,41,473
,Melanoma of the Skin,25010,Male,M,2001,2001,West,CENS-R4,Washington,53,752
,Melanoma of the Skin,25010,Male,M,2002,2002,Northeast,CENS-R1,Connecticut,9,413
,Melanoma of the Skin,25010,Male,M,2002,2002,Northeast,CENS-R1,Maine,23,161
,Melanoma of the Skin,25010,Male,M,2002,2002,Northeast,CENS-R1,Massachusetts,25,801
,Melanoma of the Skin,25010,Male,M,2002,2002,Northeast,CENS-R1,New Hampshire,33,215
,Melanoma of the Skin,25010,Male,M,2002,2002,Northeast,CENS-R1,Rhode Island,44,179
,Melanoma of the Skin,25010,Male,M,2002,2002,Northeast,CENS-R1,Vermont,50,95
